media_id,title,genres,release_date,avg_rating,total_episodes,total_seasons,status,release_format,show_runner,media_type,create_time,update_time
1e2b76cb-5123-4b6c-a12f-416e4aa3299d,Key small among,['Comedy'],2005-12-07,1.8,124,12,Canceled,Binge,Jacob Jones,Serie,2025-02-26,2025-02-26
ba0fc07f-23aa-432f-a519-19edf8acf83f,Expect like any,"['Adventure', 'Thriller']",2008-12-22,2.4,132,5,Ended,Hybrid,William Henderson,Serie,2025-02-26,2025-02-26
2b75a24d-8474-4ba3-816d-0dec2d4c68fe,Beat,['Fantasy'],2016-03-20,8.6,42,2,Ended,Hybrid,Danielle Hall,Serie,2025-02-26,2025-02-26
e3448ebe-901c-4cfc-b4b7-15c0d495f327,Focus style add,"['Adventure', 'Mystery']",1996-05-22,7.2,76,18,Running,Hybrid,Deborah Reed,Serie,2025-02-26,2025-02-26
b3c2227b-e3a1-4688-9402-ac72df042184,Lawyer little,"['Action', 'Adventure', 'Drama']",1996-08-28,4.3,187,15,Upcoming,Hybrid,Jerry Taylor,Serie,2025-02-26,2025-02-26
fcb55112-fe6c-4b5e-8115-532d0dc9f373,Table word,['Action'],2008-12-31,8.0,55,8,Ended,Hybrid,Jeffrey Cain,Serie,2025-02-26,2025-02-26
3d2337a1-ed75-460b-9386-2b5abb4a996e,Produce scene bag,"['Mystery', 'Action']",2012-04-24,1.5,13,17,Running,Hybrid,Diane Gallagher,Serie,2025-02-26,2025-02-26
b92d1e8a-9559-4b4d-9b86-1edaae407492,Sign,"['Comedy', 'Action', 'Drama']",1997-05-04,8.3,22,3,Ended,Weekly,Jaclyn Morris,Serie,2025-02-26,2025-02-26
bdb4a1e1-fb19-4209-a19f-5b2c8ff04372,Simple single,"['Adventure', 'Animation']",2017-11-16,3.6,193,7,Running,Binge,Brandon Hayes,Serie,2025-02-26,2025-02-26
ae7f1ba1-270a-4b05-a53f-32a9699f6e92,Analysis analysis,"['Sci-Fi', 'Thriller']",2011-04-16,7.2,200,5,Ended,Weekly,Thomas Yoder,Serie,2025-02-26,2025-02-26
6c15e424-952c-4ac5-988a-119cab3e382e,According across sometimes,"['Mystery', 'Animation']",2020-04-11,8.4,153,17,Canceled,Binge,Jennifer Cruz,Serie,2025-02-26,2025-02-26
a3ed9095-c30d-4364-b489-e2f2ead301d2,Clearly church,"['Comedy', 'Drama', 'Action']",2009-08-19,4.7,57,14,Running,Weekly,Luke Graves,Serie,2025-02-26,2025-02-26
85338dc0-e081-47c9-96f9-df130c7edc74,Enough maintain with,"['Action', 'Fantasy', 'Horror']",2016-09-16,1.1,86,1,Upcoming,Hybrid,Shawn Gibson,Serie,2025-02-26,2025-02-26
acd32b4e-4022-4dfd-8ebf-dd774ca26621,Wide,['Adventure'],2012-04-30,2.6,20,7,Running,Weekly,Bryce Cook,Serie,2025-02-26,2025-02-26
2352ffe2-35ea-456e-8153-9519ab3d6513,Win deal issue question,"['Drama', 'Action', 'Animation']",2005-05-23,5.3,48,20,Upcoming,Binge,Ann Smith,Serie,2025-02-26,2025-02-26
46f62472-4556-43bc-9344-d7c62c05ad83,Wife interesting,"['Fantasy', 'Thriller']",2006-02-19,2.1,78,16,Upcoming,Weekly,Ariel Williams,Serie,2025-02-26,2025-02-26
9852d4a4-9d24-4ec5-8335-ed962388739d,Result above,['Mystery'],2009-12-12,9.2,196,12,Ended,Hybrid,Evelyn Brown,Serie,2025-02-26,2025-02-26
42805690-02b9-4842-8dcb-146fd3328c38,Financial hold,"['Thriller', 'Action', 'Fantasy']",2012-09-05,7.8,32,14,Running,Binge,Gary Zimmerman,Serie,2025-02-26,2025-02-26
5531acf5-94bc-47c5-b901-13acfac6fe41,Later politics level note,"['Thriller', 'Action']",1996-06-11,6.3,69,3,Ended,Binge,Maria Tran,Serie,2025-02-26,2025-02-26
3d317971-af8f-4650-9d63-61ccb92ce745,Whom business sort,['Drama'],1997-03-25,8.1,129,15,Running,Weekly,Amy Griffin,Serie,2025-02-26,2025-02-26
179a4f9d-36c8-4059-87eb-9ee2a8ef8309,Hotel second strong,"['Comedy', 'Thriller']",2012-03-02,2.1,112,14,Upcoming,Weekly,Ronald Henderson,Serie,2025-02-26,2025-02-26
269e2beb-c723-4cd3-b89a-bebc80b830ad,Professor film east,"['Drama', 'Comedy']",1996-08-18,7.5,171,12,Running,Hybrid,Devin Richardson,Serie,2025-02-26,2025-02-26
b1e3678b-f08f-414a-8d37-5366fb1b3618,Scientist concern want,"['Adventure', 'Comedy', 'Drama']",2000-09-04,9.6,198,1,Canceled,Hybrid,Ryan Rodriguez,Serie,2025-02-26,2025-02-26
0f29f8d2-fc2f-4800-ba02-a86b593dabbd,Detail effort knowledge cost,"['Thriller', 'Drama']",2019-09-01,3.2,52,8,Running,Binge,Adriana Gallegos,Serie,2025-02-26,2025-02-26
d26175c0-ded1-4133-ab68-3a58e0ebd5ad,Opportunity,"['Fantasy', 'Animation', 'Horror']",2002-12-28,6.1,34,3,Ended,Weekly,Mark Grimes,Serie,2025-02-26,2025-02-26
d45c4a52-ad41-4b67-8a07-9b22ffa2f998,Commercial magazine hot,['Mystery'],2011-06-07,9.1,150,16,Canceled,Binge,Richard Garza,Serie,2025-02-26,2025-02-26
039f2573-718d-42e9-a8ec-c4ca782514ce,Agent spring modern,['Adventure'],2018-08-30,6.2,115,18,Canceled,Hybrid,William Norman,Serie,2025-02-26,2025-02-26
05071f26-57d6-48cc-8d49-f7056f6fffa0,Turn source approach,['Mystery'],2003-01-04,1.2,164,15,Running,Hybrid,Manuel Bridges,Serie,2025-02-26,2025-02-26
421474cb-d837-4541-8268-267e90fafc3d,I bring,"['Mystery', 'Drama', 'Animation']",2011-04-21,9.4,107,8,Ended,Binge,April Parker,Serie,2025-02-26,2025-02-26
39be9deb-4122-4ffb-aac3-2c64f7de8196,Great page,['Fantasy'],2007-09-17,8.2,52,1,Canceled,Hybrid,Roger Webb,Serie,2025-02-26,2025-02-26
1ed78b2f-dada-426f-83b2-7cc8ebda64f7,Land picture too,"['Horror', 'Adventure']",2014-11-12,1.7,142,11,Running,Weekly,Zachary Soto,Serie,2025-02-26,2025-02-26
427239d1-4892-49af-bbbf-48a966521fb3,Change rest,"['Thriller', 'Drama']",1996-08-21,2.5,127,20,Ended,Binge,Daniel Andrews,Serie,2025-02-26,2025-02-26
061ad0d4-3c50-4342-a741-17c2bcd37411,Politics,"['Mystery', 'Action']",1998-03-20,7.6,73,11,Canceled,Weekly,Bill Montgomery,Serie,2025-02-26,2025-02-26
362dc26a-585b-484d-bdd3-9eae64712f7a,Friend,"['Drama', 'Comedy', 'Adventure']",2004-07-31,1.3,30,7,Ended,Binge,Kayla Lane,Serie,2025-02-26,2025-02-26
8a7a1e9e-e1d6-45a5-9fe9-cc28d4780fc0,Control sense,"['Action', 'Comedy', 'Horror']",2019-04-23,2.7,100,19,Running,Weekly,Jerry Melton,Serie,2025-02-26,2025-02-26
b92a9863-dc29-4fae-b95e-52e74d6a07a6,Network,['Drama'],1997-09-27,2.7,70,6,Upcoming,Binge,Jillian Tanner,Serie,2025-02-26,2025-02-26
d42a003a-95e5-4cf9-93f3-78b9f7ea13d7,Level yeah likely,['Fantasy'],2024-06-08,1.2,66,10,Running,Binge,Tammy Ford,Serie,2025-02-26,2025-02-26
f5fadf35-7a53-4e4f-8657-c6d2a077003e,Condition admit,"['Action', 'Thriller']",1998-10-14,1.2,185,15,Ended,Binge,Bobby Richards,Serie,2025-02-26,2025-02-26
8400c42a-45d7-4d3f-8bb3-a3e9a511bdf3,In country,"['Adventure', 'Action']",2002-11-23,3.1,45,3,Upcoming,Hybrid,Angelica Woodard,Serie,2025-02-26,2025-02-26
b426f15d-502c-424c-b908-9462e362c754,Knowledge support,['Horror'],2011-05-30,7.5,53,17,Running,Weekly,Cassandra Lopez,Serie,2025-02-26,2025-02-26
9fb99bdf-3fc6-4a18-b1d8-aa51b3d7bd60,Yourself item,['Animation'],2013-12-14,7.8,148,11,Ended,Binge,Gwendolyn Mathis,Serie,2025-02-26,2025-02-26
bad76b2d-2e2f-4da4-a090-aec0e85893b0,Republican street,['Drama'],2015-11-13,9.6,97,10,Upcoming,Hybrid,Amy Spencer,Serie,2025-02-26,2025-02-26
f56c4cd5-9597-4c38-94b0-97470d9eeead,Attorney election adult,"['Fantasy', 'Sci-Fi']",2013-03-31,2.1,20,11,Canceled,Binge,Angela Brooks,Serie,2025-02-26,2025-02-26
75fb0896-f3b1-478e-aeed-4e3ec8dc1b39,Language doctor line,"['Mystery', 'Adventure']",2011-10-02,6.2,135,4,Ended,Hybrid,Timothy Ortiz,Serie,2025-02-26,2025-02-26
f75032c9-4d28-4320-a68b-e287a75197e1,Later,"['Drama', 'Mystery']",2010-05-19,3.3,154,12,Upcoming,Weekly,Robert Bennett,Serie,2025-02-26,2025-02-26
b378389a-17d0-447f-9f17-3c0809bd0f65,Poor recent,"['Animation', 'Horror']",2003-11-10,6.4,131,19,Running,Weekly,Pamela Johnson,Serie,2025-02-26,2025-02-26
bfbb4d80-850b-4c9a-b624-e7c8c9fc158f,Heart station federal,"['Drama', 'Sci-Fi', 'Mystery']",2000-06-08,1.4,116,6,Upcoming,Weekly,Anna Erickson,Serie,2025-02-26,2025-02-26
c5086d53-b3db-48e1-a896-4bb42a44afeb,Young,['Fantasy'],2021-02-16,3.2,56,11,Upcoming,Hybrid,Brandy Vargas,Serie,2025-02-26,2025-02-26
e1834136-5a7a-485a-8ece-5b4ed086c32a,Not up really bring,['Comedy'],2014-11-04,5.8,67,2,Canceled,Weekly,Larry Ingram,Serie,2025-02-26,2025-02-26
e7f18023-417e-497f-9a9d-a38c75f5e13c,Believe occur that,['Comedy'],2005-11-08,6.8,12,7,Ended,Binge,Jason Hoffman,Serie,2025-02-26,2025-02-26
f91a5dbc-3936-46e3-ac80-2145fe3594a2,Lawyer north,"['Fantasy', 'Mystery']",2013-01-13,9.1,197,11,Canceled,Weekly,Jennifer Knapp,Serie,2025-02-26,2025-02-26
44d50bd3-4657-41a6-ac50-b4ec11ba0dae,Speech structure,['Fantasy'],2011-10-22,1.3,46,7,Upcoming,Hybrid,Sydney Melendez,Serie,2025-02-26,2025-02-26
4aaf3548-0d10-4f85-8972-2a6c93e65da3,Price run happen,"['Thriller', 'Comedy', 'Fantasy']",2021-11-05,3.1,114,14,Upcoming,Hybrid,Arthur Wilson,Serie,2025-02-26,2025-02-26
094b4374-fe59-4939-a530-9d49b60510d8,Physical control address,"['Animation', 'Fantasy', 'Horror']",2015-06-27,4.1,7,16,Ended,Binge,Robert Santos,Serie,2025-02-26,2025-02-26
08c22b00-7a0c-4d61-82bf-05b17c3de7b6,Man plan herself,"['Animation', 'Fantasy']",2005-03-15,3.8,110,3,Upcoming,Weekly,Melanie Alvarez,Serie,2025-02-26,2025-02-26
e63a8e6d-9dbb-4f26-9006-2c7ed177dbdd,Almost record,['Fantasy'],2004-10-27,10.0,195,6,Upcoming,Weekly,Mark Mccarthy,Serie,2025-02-26,2025-02-26
80c179b3-193d-4e2c-9af2-fdc18b6ccc8a,Choice,"['Animation', 'Fantasy', 'Mystery']",1998-10-27,5.8,175,16,Running,Hybrid,Jessica Williams,Serie,2025-02-26,2025-02-26
d795da41-dd49-46ce-9112-4e726738d3be,Thought keep,"['Adventure', 'Mystery', 'Thriller']",2022-10-05,4.5,191,10,Canceled,Weekly,David Paul,Serie,2025-02-26,2025-02-26
1bd4e5f4-ddfc-4633-a434-e40c5ecdb5d3,View although animal,"['Action', 'Thriller']",2017-06-13,5.0,190,4,Ended,Hybrid,Kelly Barker,Serie,2025-02-26,2025-02-26
3461be08-4388-4c47-a609-efc366d9ed17,Class specific door,"['Adventure', 'Drama']",1995-07-29,4.4,39,7,Ended,Weekly,Kevin Ross,Serie,2025-02-26,2025-02-26
53d5bbce-70b5-41ed-a715-e5fb92931b0d,Wonder mission,"['Mystery', 'Horror', 'Fantasy']",1996-09-20,3.4,78,16,Ended,Hybrid,Jennifer Garcia,Serie,2025-02-26,2025-02-26
01ecbe18-da3f-457d-a0cf-e98c3f30c044,Always piece,['Fantasy'],1998-03-12,9.6,172,11,Ended,Binge,Kayla Levy,Serie,2025-02-26,2025-02-26
5bbc3c8d-59e9-4fbf-b917-713bd00b25a0,Yourself oil member,"['Fantasy', 'Adventure', 'Mystery']",1996-10-12,5.8,89,13,Canceled,Weekly,Tanner Hanson,Serie,2025-02-26,2025-02-26
027ab323-f799-4af7-a54c-ba96f8344de3,Whose never Mr,"['Action', 'Thriller']",2022-09-03,2.9,90,14,Ended,Weekly,Charlotte Thomas,Serie,2025-02-26,2025-02-26
5aa9dfa1-40e9-40b3-8632-bce1938f2a4a,Beautiful stand,"['Thriller', 'Sci-Fi', 'Adventure']",2007-01-30,7.7,42,14,Upcoming,Weekly,Curtis Mason,Serie,2025-02-26,2025-02-26
659eb97d-2e9b-40c1-a5b2-a0ed55efdb0c,Life take standard,['Animation'],1996-12-03,2.6,62,9,Upcoming,Weekly,Wendy Holloway,Serie,2025-02-26,2025-02-26
7edbbc08-b24f-4f19-aedc-cc8155df8a06,Reach anyone kind,"['Animation', 'Sci-Fi', 'Drama']",2019-08-31,5.4,32,12,Canceled,Binge,Jay Martinez,Serie,2025-02-26,2025-02-26
912236d0-73d5-4a66-b42d-081a310a388b,Those history,['Thriller'],2002-06-02,8.5,105,18,Upcoming,Binge,Jill Barber,Serie,2025-02-26,2025-02-26
291c0083-a409-4e99-b419-8144818caa6f,Newspaper more,['Sci-Fi'],2016-06-05,2.3,32,14,Running,Binge,Tara Richardson,Serie,2025-02-26,2025-02-26
a9cd9d6b-98ba-425a-b1f4-a709e24190e2,Movie material time,"['Horror', 'Sci-Fi', 'Mystery']",2016-01-30,9.5,198,17,Canceled,Binge,Christopher Duffy,Serie,2025-02-26,2025-02-26
5ebedee7-38e8-425d-bb24-dd1ed365744c,Customer today,"['Fantasy', 'Mystery']",2013-02-19,2.2,51,14,Ended,Weekly,Michael Fisher,Serie,2025-02-26,2025-02-26
17724449-95f3-4105-b9a1-ba4cbdfa97e4,View foot assume,"['Drama', 'Comedy', 'Mystery']",2013-06-18,5.8,49,10,Canceled,Hybrid,Amy Perez,Serie,2025-02-26,2025-02-26
76b91a57-9cba-4991-9c98-b2442e1ab9a5,Condition develop policy,"['Mystery', 'Thriller']",2011-09-18,5.0,145,8,Running,Weekly,Heather Spencer,Serie,2025-02-26,2025-02-26
1891cd9f-9287-4d95-a00a-32231fbc82ec,Read religious speech might,"['Sci-Fi', 'Mystery']",1999-01-15,6.5,59,6,Upcoming,Weekly,Jose Holmes,Serie,2025-02-26,2025-02-26
2993a17f-2a0b-4bfb-a028-1b6e6e476a9f,Number whether add,"['Animation', 'Fantasy', 'Mystery']",2004-09-13,5.8,157,5,Canceled,Weekly,Kimberly Parks,Serie,2025-02-26,2025-02-26
aa7e895b-bf2f-4d4b-bad8-9aef4348a948,Apply employee,"['Thriller', 'Adventure']",2007-02-26,5.8,12,13,Upcoming,Hybrid,Joseph Norris,Serie,2025-02-26,2025-02-26
fce71a05-ac10-449f-a377-75dce9aab2b9,Its challenge,"['Animation', 'Drama']",1999-05-28,8.4,30,13,Ended,Weekly,Ms. Krystal Davidson,Serie,2025-02-26,2025-02-26
04eda7f4-bf05-4739-a858-778acffcb16d,Quality practice,['Thriller'],2017-09-15,8.7,175,17,Upcoming,Binge,Jeremy Bowen,Serie,2025-02-26,2025-02-26
941b1a05-aa16-441e-b1e1-d0985e113dff,South lot,['Sci-Fi'],1995-07-24,4.0,70,1,Upcoming,Binge,John Lewis,Serie,2025-02-26,2025-02-26
3b1395ee-18ae-4d80-9a51-e3000fafbca9,See get,"['Comedy', 'Horror']",2018-02-10,7.4,143,10,Upcoming,Hybrid,Gregory Phelps,Serie,2025-02-26,2025-02-26
4dc2a24e-02d4-4fed-844a-733ab1e3ffab,Arm visit,"['Adventure', 'Mystery', 'Fantasy']",2022-06-19,1.8,126,2,Ended,Hybrid,Eric Sanders,Serie,2025-02-26,2025-02-26
cbaf9800-1688-4f5f-8f0b-3a80f6aa0dbe,Green record,"['Adventure', 'Action']",1995-12-08,7.2,142,5,Canceled,Binge,Carol Williams DDS,Serie,2025-02-26,2025-02-26
5a28a56d-3075-41c3-8921-f927da1fad1f,Sing road,"['Drama', 'Adventure', 'Comedy']",1998-01-02,5.7,137,10,Running,Hybrid,Melissa Murray,Serie,2025-02-26,2025-02-26
f3f2a030-7762-4f87-8be9-b414cd067194,Fight allow,['Drama'],1995-07-14,8.9,140,6,Upcoming,Hybrid,Miss Kelsey Simon MD,Serie,2025-02-26,2025-02-26
b1faf463-36c0-484a-aff4-ec8c408d6f4a,Pass,['Horror'],2009-12-08,3.2,80,5,Canceled,Binge,James Smith,Serie,2025-02-26,2025-02-26
626214e0-b407-4bfe-82fa-b5bb4fb2e7ec,Since computer,"['Thriller', 'Sci-Fi', 'Animation']",2000-05-17,9.0,57,5,Ended,Binge,Brian Carroll,Serie,2025-02-26,2025-02-26
c37b31ce-57ce-4877-a994-0bcc682d5c53,Tax establish,['Adventure'],2019-01-06,1.2,44,20,Upcoming,Weekly,Zachary Russell,Serie,2025-02-26,2025-02-26
559b79ac-d5d5-424f-863d-4120d17c6044,Decade father owner,['Animation'],2017-01-15,2.2,18,5,Canceled,Weekly,Eric Jensen,Serie,2025-02-26,2025-02-26
4847ea0e-1405-4e51-8460-547df0bf7798,Ability like including,"['Thriller', 'Horror', 'Sci-Fi']",2011-07-10,9.6,73,10,Upcoming,Binge,Mr. Gabriel Patel,Serie,2025-02-26,2025-02-26
f18f74fc-0e07-4220-9f4e-f1fd8fb726e6,Strong share,"['Fantasy', 'Horror']",2019-12-25,3.9,154,12,Upcoming,Binge,Sharon Daniels,Serie,2025-02-26,2025-02-26
34f00cfb-75df-47cd-93f5-3df49cf5b81c,Affect development,['Horror'],2011-01-15,9.0,17,10,Running,Weekly,Zachary Clark,Serie,2025-02-26,2025-02-26
1fc34993-1ce6-475d-ba6a-db89ffdc4f87,Early pick,"['Animation', 'Fantasy', 'Adventure']",2005-04-29,4.1,194,10,Upcoming,Weekly,Cheyenne Curry,Serie,2025-02-26,2025-02-26
d8ef9397-1698-4004-be33-8f97323911f4,Southern discuss your,['Comedy'],2017-12-04,2.7,13,2,Ended,Binge,Vanessa Kidd,Serie,2025-02-26,2025-02-26
16eefd6e-9180-49c1-8a40-d6cce63f36d2,Mention her join,['Action'],2015-06-02,3.8,142,2,Upcoming,Binge,Amanda Hayes,Serie,2025-02-26,2025-02-26
eb8d441f-483b-4ebf-a420-81e4b13007d2,Nature paper,['Sci-Fi'],1996-05-31,4.7,132,7,Running,Hybrid,Joshua Duke MD,Serie,2025-02-26,2025-02-26
085352f5-712f-4745-b12c-72f9394d43b4,Public reduce sport,"['Fantasy', 'Drama', 'Action']",2008-09-01,7.1,56,2,Upcoming,Hybrid,Ashley Daniel,Serie,2025-02-26,2025-02-26
8a2e6eda-50d2-4793-91b6-064921e4e693,Future past,"['Fantasy', 'Animation']",2016-03-01,6.7,31,6,Canceled,Weekly,April Figueroa,Serie,2025-02-26,2025-02-26
e19d982a-fc99-415e-bc59-2fb4106d6d38,While toward others,"['Horror', 'Drama']",2018-03-18,7.2,45,6,Canceled,Weekly,Dustin Combs,Serie,2025-02-26,2025-02-26
7c8e2119-b7a2-46cb-94d3-2ab90f759e77,Skin job,['Horror'],2007-02-03,7.7,67,8,Ended,Weekly,Cheryl Charles,Serie,2025-02-26,2025-02-26
fa44b52d-7ec0-479e-869e-d57598e6c290,Want top really,['Adventure'],2007-12-04,7.1,19,12,Ended,Binge,Timothy Lee,Serie,2025-02-26,2025-02-26
aa932cbc-b8ee-49ff-830e-97bb3d775bdc,Capital car indeed,"['Thriller', 'Drama', 'Sci-Fi']",2009-04-08,7.1,54,20,Running,Weekly,Christian Peters,Serie,2025-02-26,2025-02-26
e0bd5893-87b9-4215-8711-1af3ca0e094a,I take foreign,"['Thriller', 'Drama', 'Comedy']",2023-06-17,6.5,147,17,Ended,Binge,Rose Zimmerman,Serie,2025-02-26,2025-02-26
fb4042f8-c52a-4c3a-930d-d77833079a5c,Whole charge deal,['Mystery'],2002-07-29,6.9,190,15,Upcoming,Binge,Anthony Johns,Serie,2025-02-26,2025-02-26
c8780b39-832b-495d-a726-bdcf08497af6,Stock imagine still,"['Mystery', 'Drama']",2014-06-05,1.7,142,6,Upcoming,Binge,Rachel Patterson,Serie,2025-02-26,2025-02-26
106e8d3e-5586-45ee-a2a0-eef0423aad17,Rather floor process,"['Mystery', 'Horror']",2005-03-10,6.6,188,3,Canceled,Hybrid,John Thompson,Serie,2025-02-26,2025-02-26
fc44aec2-fe31-4303-a391-8880cfd6afcb,Because another study,['Sci-Fi'],2020-04-06,2.4,48,12,Running,Hybrid,Joshua Thomas,Serie,2025-02-26,2025-02-26
8a9420a6-b1d7-4143-9527-552b1e38ce53,Relationship single foot,['Horror'],2006-03-20,5.4,126,12,Ended,Weekly,Samuel Molina,Serie,2025-02-26,2025-02-26
b13e53d3-f30b-49eb-8df9-dcf5755aee3f,Talk south none,"['Mystery', 'Adventure']",2016-01-20,7.3,46,10,Ended,Weekly,Jennifer Fields,Serie,2025-02-26,2025-02-26
26aa4078-c1f0-4c7a-ac5a-b0959a51acbd,Reveal language memory,"['Drama', 'Adventure']",1995-05-13,8.4,15,16,Canceled,Binge,Joseph Sanchez,Serie,2025-02-26,2025-02-26
58e51ab9-d9ba-4d87-994e-2c00c5a4c85b,Bag forget reduce,"['Action', 'Fantasy', 'Animation']",1997-08-31,2.8,153,8,Upcoming,Hybrid,Jared Fischer,Serie,2025-02-26,2025-02-26
0578ac5f-4461-47d2-bf0b-7184a567bbf1,Improve see,"['Comedy', 'Thriller']",2014-10-14,6.3,48,10,Canceled,Binge,Melissa Holmes,Serie,2025-02-26,2025-02-26
2952ca3e-e441-4c3b-8b3c-949931d3ab10,Lose heart leader commercial,"['Animation', 'Mystery', 'Thriller']",2016-03-01,1.1,131,7,Canceled,Binge,Meagan Maxwell,Serie,2025-02-26,2025-02-26
2ec63350-28d3-472b-a714-a8a6d6c20c79,Moment data,"['Horror', 'Sci-Fi', 'Thriller']",2018-09-08,9.6,93,1,Running,Weekly,Joann Long,Serie,2025-02-26,2025-02-26
f3fcbb18-675b-424f-b74e-941b04d12d86,Government act,"['Adventure', 'Comedy']",2017-02-15,2.8,121,7,Running,Hybrid,Kyle Gomez,Serie,2025-02-26,2025-02-26
2b9875d8-8968-4f86-92be-e62399db2523,Available how,"['Comedy', 'Horror']",1996-10-27,7.2,187,11,Canceled,Hybrid,Molly Gray,Serie,2025-02-26,2025-02-26
d33deecf-cbda-4939-8650-7b8ec5f9c3c1,Participant wife,['Mystery'],2021-03-02,9.3,142,4,Upcoming,Hybrid,Terri Johnson,Serie,2025-02-26,2025-02-26
9048b8ea-5668-4103-945a-1044bbc07051,Get,"['Thriller', 'Mystery']",2008-08-23,1.7,179,19,Running,Binge,Dawn Morris,Serie,2025-02-26,2025-02-26
180c8ec8-4723-44c3-849d-5427651194b3,Near,['Mystery'],2020-06-03,9.4,145,10,Running,Hybrid,Mary Jackson DDS,Serie,2025-02-26,2025-02-26
71ab4fce-6969-42ef-a358-a7f3e425b346,Data nation,"['Fantasy', 'Mystery', 'Comedy']",2009-04-18,4.0,137,11,Canceled,Hybrid,Sarah Martinez,Serie,2025-02-26,2025-02-26
0c799b55-179b-42c8-bfae-0060cbcf4815,Through card American,"['Horror', 'Adventure']",2005-09-25,9.4,118,18,Running,Hybrid,Andrew Brown,Serie,2025-02-26,2025-02-26
0977587d-b1ad-42cc-9f9a-e170e0b631be,Southern radio down,"['Sci-Fi', 'Animation', 'Action']",2011-01-25,4.7,42,15,Ended,Binge,Christopher Humphrey,Serie,2025-02-26,2025-02-26
9ee77ea1-7194-4b8f-ba25-05ba954a2ea0,Into dinner road yeah,"['Action', 'Sci-Fi', 'Horror']",2016-05-21,6.0,94,5,Canceled,Weekly,Nancy Mccormick,Serie,2025-02-26,2025-02-26
2c1fbd14-25a6-4e19-8f7c-7a0d6fd34404,Image reduce improve road,"['Adventure', 'Comedy', 'Animation']",2009-06-17,6.6,24,12,Running,Weekly,Katelyn Hart,Serie,2025-02-26,2025-02-26
f4858737-641a-44e6-9980-e857e629f54b,Because,"['Horror', 'Drama']",2001-12-04,2.8,178,7,Canceled,Weekly,Karen Ryan,Serie,2025-02-26,2025-02-26
acd8f133-2819-4308-9cd2-00248a752196,Skin who little,"['Sci-Fi', 'Action', 'Animation']",2007-02-02,7.0,113,3,Canceled,Binge,Brittany Morrison,Serie,2025-02-26,2025-02-26
b5359b34-c85e-4e04-a23a-9f0581c74d40,May place,['Mystery'],2022-03-02,2.1,132,5,Canceled,Binge,Ashley Lee,Serie,2025-02-26,2025-02-26
f6b869e4-1884-41cf-8b26-d2fbb41e980e,Success their,"['Action', 'Mystery']",1998-11-01,7.8,45,4,Canceled,Hybrid,Alex Ortiz,Serie,2025-02-26,2025-02-26
611c8e67-7855-4af0-b117-0cb81fcbbcc5,Training democratic western,"['Thriller', 'Action', 'Comedy']",1996-09-18,1.5,45,13,Canceled,Weekly,Richard Reeves,Serie,2025-02-26,2025-02-26
73c80cd8-9157-4992-a6d6-84bd65816c86,Buy travel,"['Animation', 'Adventure', 'Drama']",2015-01-20,2.3,160,11,Upcoming,Weekly,Rebecca Nguyen,Serie,2025-02-26,2025-02-26
d9c93920-1d8a-4012-9f4f-a2a5e75365c6,Member,"['Adventure', 'Sci-Fi']",2013-05-20,7.2,22,12,Ended,Binge,Lee Patton,Serie,2025-02-26,2025-02-26
f395e38d-8e3d-4360-8601-9456aaf2ad5f,Culture whom,"['Thriller', 'Comedy', 'Sci-Fi']",2005-02-19,2.4,30,15,Upcoming,Binge,Christy Vazquez,Serie,2025-02-26,2025-02-26
d8cd2e99-93fb-4523-a2d1-c5c1bf979afa,Him Congress,['Action'],1997-10-11,2.1,177,10,Ended,Hybrid,Nathan Nichols,Serie,2025-02-26,2025-02-26
b2b689e2-5c44-4a79-ba3a-ecdedf4fde3c,Trouble career,"['Drama', 'Sci-Fi']",2001-02-03,3.3,53,8,Canceled,Binge,Amanda Coleman,Serie,2025-02-26,2025-02-26
cd08323e-b426-48ef-8783-5d1ddff601a0,Reason friend audience against,"['Fantasy', 'Horror']",2017-10-08,2.8,77,19,Running,Weekly,Samuel Gardner,Serie,2025-02-26,2025-02-26
c14f25dc-970f-4a53-b5a7-82612a3648de,Meeting western,"['Mystery', 'Adventure']",2021-01-11,8.8,129,17,Upcoming,Hybrid,Robert Joseph,Serie,2025-02-26,2025-02-26
30ebd547-dee5-494f-a565-9c54392c7402,Night someone attention,['Action'],2023-11-26,5.7,184,15,Upcoming,Binge,Michael Solis,Serie,2025-02-26,2025-02-26
cbbae8ea-84a7-42ea-9ec3-c4a66ff2267d,Detail industry environment kind,"['Drama', 'Sci-Fi']",2020-03-17,8.6,119,15,Ended,Hybrid,Amanda Warren,Serie,2025-02-26,2025-02-26
6056079f-1dfc-4a14-a289-aa55672497b8,Later season beautiful,['Sci-Fi'],2010-06-24,1.4,85,11,Upcoming,Binge,Dana Vasquez,Serie,2025-02-26,2025-02-26
67ea65cf-9fdb-4a28-a00a-6eb37618e317,Company to,['Drama'],2007-11-26,3.9,170,14,Running,Weekly,Nicholas Johnston,Serie,2025-02-26,2025-02-26
b925b0bb-e059-4ea1-9cd0-f7243ccb26ac,Rate way give,"['Action', 'Mystery', 'Fantasy']",2016-02-02,4.4,190,4,Ended,Hybrid,Jennifer Horn,Serie,2025-02-26,2025-02-26
5c7ac68f-0c4f-46ff-9a3a-b90cca52a013,Experience president positive,"['Mystery', 'Animation']",2003-12-25,1.6,141,12,Canceled,Hybrid,Brittany Flowers,Serie,2025-02-26,2025-02-26
